GM_WELL_ID,GM_RESULT,GM_CHEMICAL_VVL,GM_SAMP_COLLECTION_DATE,GM_RESULT_UNITS,GM_RESULT_MODIFIER,GM_REPORTING_LIMIT,GM_LATITUDE,GM_LONGITUDE,GM_WELL_CATEGORY,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_SCREEN_LENGTH_FT,GM_DATASET_NAME,GM_ALTWELL_ID1,GM_ALTWELL_ID2
CA0710004_014_014,3,AS,6/4/02,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0710002_004_004,4.7,AS,6/4/02,UG/L,=,2,38.02299,-121.959118,Municipal,,,,DDW,CA0710002_004_004,HILL ST WELL 02
CA0707501_001_001,8,AS,7/1/02,UG/L,=,2,38.022504,-121.656869,Municipal,,250,20,DDW,CA0707501_001_001,WELL 02
CA0710004_011_011,2,AS,7/24/02,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_010_010,2,AS,7/24/02,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0707574_001_001,7,AS,8/1/02,UG/L,=,2,38.021246,-121.631054,Municipal,,0,0,DDW,CA0707574_001_001,WELL 01
CA0710004_008_008,2,AS,8/21/02,UG/L,<,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
CA0710004_012_012,2,AS,8/21/02,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_007_007,2,AS,9/11/02,UG/L,=,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_006_006,2,AS,9/11/02,UG/L,<,2,37.954899,-121.694414,Municipal,,190,60,DDW,CA0710004_006_006,WELL 6
CA0710004_014_014,4,AS,9/11/02,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
T0601300147-MW-8,62,AS,9/12/02,UG/L,=,1,38.0099187,-122.0998494,Monitoring,,,,WB_CLEANUP,MW-8,MW-8
CA0707545_001_001,0,AS,9/30/02,UG/L,<,2,37.934872,-121.609948,Municipal,,0,0,DDW,CA0707545_001_001,WELL 3 - PICNIC AREA
CA0707545_002_002,0,AS,9/30/02,UG/L,<,2,37.938171,-121.611577,Municipal,,0,0,DDW,CA0707545_002_002,WELL 2 - WEST WELL
T0609592137-BR02-18,8.9,AS,10/3/02,UG/L,=,5,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
T0609592137-BR02-18,14,AS,10/3/02,UG/L,=,5,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
T0609592137-MW02-21,3.8,AS,10/7/02,UG/L,=,5,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-MW02-21,7.1,AS,10/7/02,UG/L,=,5,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-MW02-06R,12,AS,10/7/02,UG/L,=,5,37.9476247,-122.4120808,Monitoring,,,,WB_CLEANUP,MW02-06R,MW02-06R
T0609592137-MW02-06R,13,AS,10/7/02,UG/L,=,5,37.9476247,-122.4120808,Monitoring,,,,WB_CLEANUP,MW02-06R,MW02-06R
T0609592137-MW02-06R,19000,AS,10/7/02,UG/L,=,5,37.9476247,-122.4120808,Monitoring,,,,WB_CLEANUP,MW02-06R,MW02-06R
T0609592137-SW02-04,0,AS,10/9/02,UG/L,ND,5,37.947331,-122.4121086,Monitoring,,,,WB_CLEANUP,SW02-04,SW02-04
T0609592137-SW02-04,0,AS,10/9/02,UG/L,ND,5,37.947331,-122.4121086,Monitoring,,,,WB_CLEANUP,SW02-04,SW02-04
CA0710009_006_006,0,AS,10/16/02,UG/L,<,2,37.890398,-121.615564,Municipal,,,,DDW,CA0710009_006_006,WELL 05A
CA0710009_008_008,0,AS,10/16/02,UG/L,<,2,37.910276,-121.599494,Municipal,,,,DDW,CA0710009_008_008,WELL 01B
CA0707580_001_001,0,AS,10/22/02,UG/L,<,2,37.868416,-121.641222,Municipal,,100,10,DDW,CA0707580_001_001,WELL HEAD
CA0710009_002_002,0,AS,12/11/02,UG/L,<,2,37.903779,-121.601863,Municipal,,,,DDW,CA0710009_002_002,WELL 02
CA0710004_014_014,3,AS,12/11/02,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0707575_001_001,0,AS,12/18/02,UG/L,<,2,38.021034,-121.610047,Municipal,,0,10,DDW,CA0707575_001_001,WELL HEAD
CA0707556_001_001,0,AS,2/26/03,UG/L,<,2,38.013138,-121.638138,Municipal,,0,0,DDW,CA0707556_001_001,3160 STONE ROAD WELL
CA0707556_002_002,15,AS,2/26/03,UG/L,=,2,38.010708,-121.625542,Municipal,,0,0,DDW,CA0707556_002_002,3810 STONE ROAD WELL
CA0707597_001_001,0,AS,3/24/03,UG/L,<,2,38.006611,-121.629222,Municipal,,0,0,DDW,CA0707597_001_001,WELL HEAD
CA0710008_002_002,8,AS,4/9/03,UG/L,=,2,38.019542,-121.906192,Municipal,,100,94,DDW,CA0710008_002_002,ROSSMOORE WELL
CA0706029_001_001,0,AS,4/10/03,UG/L,<,2,37.876694,-121.640111,Municipal,,0,20,DDW,CA0706029_001_001,WELL HEAD
CA0710004_011_011,2,AS,4/17/03,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_007_007,2,AS,4/17/03,UG/L,<,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_010_010,2,AS,4/17/03,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_006_006,2,AS,4/17/03,UG/L,<,2,37.954899,-121.694414,Municipal,,190,60,DDW,CA0710004_006_006,WELL 6
CA0710004_012_012,2,AS,4/17/03,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0707608_001_001,6.6,AS,4/28/03,UG/L,=,2,38.01,-121.635638,Municipal,,0,0,DDW,CA0707608_001_001,OLD WELL
CA0707617_001_001,0,AS,6/4/03,UG/L,<,2,37.852534,-122.077681,Municipal,,0,0,DDW,CA0707617_001_001,WELL HEAD
CA0707562_001_001,0,AS,6/24/03,UG/L,<,2,37.911139,-122.004674,Municipal,,0,0,DDW,CA0707562_001_001,WELLHEAD
T0609592137-MW02-21,4,AS,7/21/03,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-BR02-18,5.1,AS,7/22/03,UG/L,=,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
T0609592137-MW02-06R,9.3,AS,7/22/03,UG/L,=,10,37.9476247,-122.4120808,Monitoring,,,,WB_CLEANUP,MW02-06R,MW02-06R
T0609592137-MW02-06R,9.8,AS,7/22/03,UG/L,=,10,37.9476247,-122.4120808,Monitoring,,,,WB_CLEANUP,MW02-06R,MW02-06R
T0609592137-BR02-20,0,AS,8/5/03,UG/L,ND,10,37.9461078,-122.413478,Monitoring,,,,WB_CLEANUP,BR02-20,BR02-20
CA0710008_002_002,8,AS,8/20/03,UG/L,=,2,38.019542,-121.906192,Municipal,,100,94,DDW,CA0710008_002_002,ROSSMOORE WELL
CA0707594_001_001,7.1,AS,9/24/03,UG/L,=,2,38.012125,-121.850367,Municipal,,100,10,DDW,CA0707594_001_001,WELL HEAD
CA0706048_001_001,0,AS,9/30/03,UG/L,<,2,37.96,-121.69,Municipal,,0,10,DDW,CA0706048_001_001,WELL HEAD
T0609592137-BR02-18,8.7,AS,10/7/03,UG/L,=,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
T0609592137-MW02-21,4.7,AS,10/8/03,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-MW02-21,5.2,AS,10/8/03,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-MW02-21,8,AS,10/8/03,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
CA0707589_001_001,0,AS,10/21/03,UG/L,<,2,38.027,-121.9215,Municipal,,0,0,DDW,CA0707589_001_001,WELL HEAD
CA0707573_001_001,10,AS,11/12/03,UG/L,=,2,38.001864,-121.627781,Municipal,,0,10,DDW,CA0707573_001_001,EAST WELL
CA0707573_002_002,11,AS,11/12/03,UG/L,=,2,38.001824,-121.627936,Municipal,,0,10,DDW,CA0707573_002_002,WEST WELL
CA0710004_011_011,2,AS,11/19/03,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_010_010,2,AS,11/19/03,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_006_006,2,AS,11/19/03,UG/L,<,2,37.954899,-121.694414,Municipal,,190,60,DDW,CA0710004_006_006,WELL 6
CA0710004_008_008,2,AS,11/19/03,UG/L,<,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
CA0710004_012_012,2,AS,11/19/03,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_014_014,3,AS,11/19/03,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0707572_001_001,7,AS,11/19/03,UG/L,=,2,38.013853,-121.638844,Municipal,,0,10,DDW,CA0707572_001_001,WELL 1
CA0710004_009_009,7,AS,11/19/03,UG/L,=,2,37.92225,-121.706833,Municipal,,,,DDW,CA0710004_009_009,WELL 10A - IRRIGATION - AGRICULTURAL
CA0710008_002_002,6.3,AS,12/3/03,UG/L,=,2,38.019542,-121.906192,Municipal,,100,94,DDW,CA0710008_002_002,ROSSMOORE WELL
CA0900210_001_001,41,AS,2/2/04,UG/L,=,2,38.015417,-121.64025,Municipal,,0,0,DDW,CA0900210_001_001,WELL 1-IRRIGATION-MAIN TANK
T0609592137-MW02-21,0,AS,2/6/04,UG/L,ND,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-MW02-21,2,AS,2/6/04,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-BR02-18,2.3,AS,2/6/04,UG/L,=,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
CA0710004_011_011,2,AS,3/18/04,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_007_007,2,AS,3/18/04,UG/L,<,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_010_010,2,AS,3/18/04,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_014_014,2,AS,3/18/04,UG/L,<,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0710004_008_008,2,AS,3/18/04,UG/L,<,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
CA0710004_012_012,2,AS,3/18/04,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_007_007,2,AS,3/29/04,UG/L,<,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_008_008,2,AS,3/29/04,UG/L,<,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
CA0710004_011_011,2,AS,4/14/04,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_007_007,2,AS,4/14/04,UG/L,<,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_010_010,2,AS,4/14/04,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_008_008,2,AS,4/14/04,UG/L,<,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
CA0710004_012_012,2,AS,4/14/04,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_014_014,3,AS,4/14/04,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
T0609592137-MW02-21,0,AS,4/21/04,UG/L,ND,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-MW02-21,0,AS,4/21/04,UG/L,ND,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
T0609592137-BR02-18,0,AS,4/22/04,UG/L,ND,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
T0609592137-BR02-18,0,AS,4/22/04,UG/L,ND,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
CA0710007_005_005,3,AS,5/4/04,UG/L,=,2,37.973946,-121.68489,Municipal,,0,55,DDW,CA0710007_005_005,GLEN PARK WELL
CA0710004_011_011,2,AS,5/12/04,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_011_011,2,AS,5/12/04,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_007_007,2,AS,5/12/04,UG/L,<,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_010_010,2,AS,5/12/04,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_010_010,2,AS,5/12/04,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_014_014,2,AS,5/12/04,UG/L,<,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0710004_008_008,2,AS,5/12/04,UG/L,<,2,37.957817,-121.690832,Municipal,,225,90,DDW,CA0710004_008_008,WELL 8
CA0710004_012_012,2,AS,5/12/04,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_006_006,2,AS,6/2/04,UG/L,<,2,37.954899,-121.694414,Municipal,,190,60,DDW,CA0710004_006_006,WELL 6
CA0710004_012_012,2,AS,6/2/04,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_014_014,3,AS,6/2/04,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0706102_001_001,2,AS,6/23/04,UG/L,<,2,38.014091,-121.640804,Municipal,,,,DDW,CA0706102_001_001,WELL HEAD
CA0707588_001_001,4,AS,6/23/04,UG/L,=,2,37.991777,-121.69975,Municipal,,50,10,DDW,CA0707588_001_001,WELL HEAD - WEST WELL
CA0707588_002_002,4,AS,6/23/04,UG/L,=,2,37.991226,-121.69883,Municipal,,50,10,DDW,CA0707588_002_002,WELLHEAD- EAST WELL
CA0706005_001_001,10,AS,6/23/04,UG/L,=,2,38.018011,-121.64915,Municipal,,0,10,DDW,CA0706005_001_001,WELL HEAD
CA0706032_001_001,0,AS,6/30/04,UG/L,<,2,37.97198,-121.701368,Municipal,,,,DDW,CA0706032_001_001,WELL HEAD
CA0707543_001_001,0,AS,6/30/04,UG/L,<,2,38.04547,-121.639767,Municipal,,0,0,DDW,CA0707543_001_001,WELL HEAD
CA0706028_002_002,2.5,AS,6/30/04,UG/L,=,2,37.967863,-121.661287,Municipal,,0,0,DDW,CA0706028_002_002,SOUTH WELL
CA0706028_001_001,4.1,AS,6/30/04,UG/L,=,2,37.967869,-121.661266,Municipal,,0,0,DDW,CA0706028_001_001,NORTH WELL
T0609592137-MW02-21,0,AS,7/15/04,UG/L,ND,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
CA0707577_001_001,0,AS,7/15/04,UG/L,<,2,38.035846,-121.624778,Municipal,,0,0,DDW,CA0707577_001_001,WELL 1 BEACON HARBOR
CA0707578_002_002,0,AS,7/15/04,UG/L,<,2,37.95,-121.69,Municipal,,0,10,DDW,CA0707578_002_002,EAST WELL (SOUTH)
CA0707577_002_002,0,AS,7/15/04,UG/L,<,2,38.040103,-121.630949,Municipal,,0,0,DDW,CA0707577_002_002,WELL 2 END OF WILLOW RD
T0609592137-MW02-21,3,AS,7/15/04,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
CA0707558_001_001,5.6,AS,7/15/04,UG/L,=,2,38.028781,-121.940185,Municipal,,90,15,DDW,CA0707558_001_001,WELL HEAD
T0609592137-BR02-18,4.3,AS,7/16/04,UG/L,=,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
CA0710004_024_024,2,AS,7/19/04,UG/L,<,2,37.955236,-121.687378,Municipal,,,,DDW,CA0710004_024_024,WELL 9
CA0707519_001_001,2,AS,7/21/04,UG/L,<,2,38.011777,-121.655722,Municipal,,0,0,DDW,CA0707519_001_001,WELL HEAD
CA0707569_002_002,2,AS,7/21/04,UG/L,<,2,38.033581,-121.670389,Municipal,,0,0,DDW,CA0707569_002_002,WELL 2 - 1616 TAYLOR
CA0707569_001_001,3,AS,7/21/04,UG/L,=,2,38.02725,-121.661861,Municipal,,0,0,DDW,CA0707569_001_001,WELL 1 - 1204 TAYLOR
CA0707569_003_003,10,AS,7/21/04,UG/L,=,2,38.030372,-121.665725,Municipal,,0,0,DDW,CA0707569_003_003,WELL 3 - 1850 TAYLOR
CA0710008_003_003,6,AS,7/22/04,UG/L,=,2,38.021272,-121.888226,Municipal,,150,135,DDW,CA0710008_003_003,BALLPARK WELL
CA0710008_002_002,9,AS,7/22/04,UG/L,=,2,38.019542,-121.906192,Municipal,,100,94,DDW,CA0710008_002_002,ROSSMOORE WELL
CA0707578_001_001,0,AS,8/18/04,UG/L,<,2,37.95,-121.69,Municipal,,0,10,DDW,CA0707578_001_001,WEST WELL (NORTH)
CA0707553_001_001,4.8,AS,8/18/04,UG/L,=,2,38.027475,-121.920702,Municipal,,0,0,DDW,CA0707553_001_001,WELL HEAD
CA0706037_001_001,0,AS,8/24/04,UG/L,<,2,38.020166,-121.627138,Municipal,,180,6,DDW,CA0706037_001_001,WELL HEAD
CA0706037_001_001,0,AS,8/24/04,UG/L,<,2,38.020166,-121.627138,Municipal,,180,6,DDW,CA0706037_001_001,WELL HEAD
CA0706005_001_001,8.2,AS,8/25/04,UG/L,=,2,38.018011,-121.64915,Municipal,,0,10,DDW,CA0706005_001_001,WELL HEAD
T0607700854-MW4,5,AS,11/23/04,UG/L,<,5,37.9348297,-121.9348297,Monitoring,,10,20,WB_CLEANUP,MW4,MW4
SL18316736-WMU13-MW02,120,AS,12/2/04,UG/L,=,10,38.0313446,-122.071226,Monitoring,,6.24,5,WB_CLEANUP,WMU13-MW02,WMU13-MW02
CA0710009_007_007,2,AS,12/29/04,UG/L,=,2,37.90095,-121.618619,Municipal,,,,DDW,CA0710009_007_007,WELL 04A
CA0710009_008_008,2,AS,12/29/04,UG/L,<,2,37.910276,-121.599494,Municipal,,,,DDW,CA0710009_008_008,WELL 01B
CA0710009_002_002,2,AS,12/29/04,UG/L,<,2,37.903779,-121.601863,Municipal,,,,DDW,CA0710009_002_002,WELL 02
CA0710009_006_006,4,AS,12/29/04,UG/L,=,2,37.890398,-121.615564,Municipal,,,,DDW,CA0710009_006_006,WELL 05A
CA0710002_006_006,1.9,AS,1/11/05,UG/L,=,2,38.020155,-121.944251,Municipal,,,,DDW,CA0710002_006_006,CHADWICK WELL 03
CA0710002_004_004,2,AS,1/11/05,UG/L,=,2,38.02299,-121.959118,Municipal,,,,DDW,CA0710002_004_004,HILL ST WELL 02
CA0710002_003_003,2.4,AS,1/11/05,UG/L,=,2,38.02279,-121.956388,Municipal,,,,DDW,CA0710002_003_003,HILL ST WELL 01
SL205032990-W-06,0,AS,2/10/05,UG/L,ND,5,38.0136725,-121.7797346,Monitoring,,36.5,20,WB_CLEANUP,W-06,W-06
SL205032990-W-10,0,AS,2/10/05,UG/L,ND,5,38.0136944,-121.7796301,Monitoring,,54,60,WB_CLEANUP,W-10,W-10
T0609592137-MW02-21,0,AS,2/10/05,UG/L,ND,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
SL205032990-W-01,0,AS,2/10/05,UG/L,ND,5,38.0124701,-121.7782997,Monitoring,,17,21,WB_CLEANUP,W-01,W-01
SL205032990-W-19,0,AS,2/10/05,UG/L,ND,5,38.0141354,-121.7802108,Monitoring,,46,20,WB_CLEANUP,W-19,W-19
SL205032990-W-05,0,AS,2/10/05,UG/L,ND,5,38.0135243,-121.7795824,Monitoring,,28.2,10,WB_CLEANUP,W-05,W-05
T0609592137-MW02-21,1.9,AS,2/10/05,UG/L,=,10,37.9473296,-122.4121601,Monitoring,,,,WB_CLEANUP,MW02-21,MW02-21
SL205032990-W-26,6.5,AS,2/10/05,UG/L,=,5,38.0125417,-121.7797532,Monitoring,,69,20,WB_CLEANUP,W-26,W-26
SL205032990-W-04,8.5,AS,2/10/05,UG/L,=,5,38.0131733,-121.7791401,Monitoring,,28.5,10,WB_CLEANUP,W-04,W-04
SL205032990-W-07,12,AS,2/10/05,UG/L,=,5,38.0135841,-121.7803384,Monitoring,,33,18,WB_CLEANUP,W-07,W-07
SL205032990-W-40,0,AS,2/11/05,UG/L,ND,5,38.0145758,-121.7780404,Monitoring,,75,20,WB_CLEANUP,W-40,W-40
SL205032990-W-30,0,AS,2/11/05,UG/L,ND,5,38.012557,-121.7797589,Monitoring,,98,20,WB_CLEANUP,W-30,W-30
SL205032990-W-30,0,AS,2/11/05,UG/L,ND,5,38.012557,-121.7797589,Monitoring,,98,20,WB_CLEANUP,W-30,W-30
SL205032990-W-23,0,AS,2/11/05,UG/L,ND,5,38.0139487,-121.7782341,Monitoring,,83,20,WB_CLEANUP,W-23,W-23
SL205032990-W-12,0,AS,2/11/05,UG/L,ND,5,38.0148054,-121.7804337,Monitoring,,78,30,WB_CLEANUP,W-12,W-12
SL205032990-W-20,0,AS,2/11/05,UG/L,ND,5,38.0148596,-121.7778279,Monitoring,,14,10,WB_CLEANUP,W-20,W-20
T0609592137-BR02-18,2.3,AS,2/11/05,UG/L,=,10,37.9485316,-122.411177,Monitoring,,,,WB_CLEANUP,BR02-18,BR02-18
SL205032990-W-31,6.3,AS,2/11/05,UG/L,=,5,38.0139152,-121.780437,Monitoring,,5,15,WB_CLEANUP,W-31,W-31
SL205032990-W-02,6.8,AS,2/11/05,UG/L,=,5,38.0137724,-121.7800415,Monitoring,,8,21,WB_CLEANUP,W-02,W-02
SL205032990-W-03,6.9,AS,2/11/05,UG/L,=,5,38.0143072,-121.7798501,Monitoring,,8,10,WB_CLEANUP,W-03,W-03
SL205032990-W-35,7.5,AS,2/11/05,UG/L,=,5,38.0141958,-121.7793729,Monitoring,,10,10,WB_CLEANUP,W-35,W-35
SL205032990-GPG-2,8.3,AS,2/11/05,UG/L,=,5,38.0151314,-121.7857251,Monitoring,,,,WB_CLEANUP,GPG-2,GPG-2
SL205032990-W-35,8.4,AS,2/11/05,UG/L,=,5,38.0141958,-121.7793729,Monitoring,,10,10,WB_CLEANUP,W-35,W-35
SL205032990-W-22,9.1,AS,2/11/05,UG/L,=,5,38.0125118,-121.7783151,Monitoring,,38.5,20,WB_CLEANUP,W-22,W-22
SL205032990-W-09,9.2,AS,2/11/05,UG/L,=,5,38.0141134,-121.7801852,Monitoring,,17,20,WB_CLEANUP,W-09,W-09
SL205032990-W-21,9.4,AS,2/11/05,UG/L,=,5,38.0140728,-121.7806637,Monitoring,,23,20,WB_CLEANUP,W-21,W-21
SL205032990-GPG-1,10,AS,2/11/05,UG/L,=,5,38.0151254,-121.7857635,Monitoring,,,,WB_CLEANUP,GPG-1,GPG-1
SL205032990-W-36,11,AS,2/11/05,UG/L,=,5,38.0141791,-121.7793647,Monitoring,,30,20,WB_CLEANUP,W-36,W-36
SL205032990-W-37,0,AS,2/14/05,UG/L,ND,5,38.0144931,-121.7786015,Monitoring,,5,10,WB_CLEANUP,W-37,W-37
SL205032990-W-32,0,AS,2/14/05,UG/L,ND,5,38.0141668,-121.780072,Monitoring,,78,20,WB_CLEANUP,W-32,W-32
SL205032990-W-24,0,AS,2/14/05,UG/L,ND,5,38.014529,-121.7796147,Monitoring,,80,20,WB_CLEANUP,W-24,W-24
SL205032990-W-28,0,AS,2/14/05,UG/L,ND,5,38.014704,-121.7787557,Monitoring,,68,20,WB_CLEANUP,W-28,W-28
SL205032990-W-34,9.9,AS,2/14/05,UG/L,=,5,38.0138037,-121.7796211,Monitoring,,10,10,WB_CLEANUP,W-34,W-34
L10001821202-MW-16,0,AS,2/23/05,UG/L,ND,5,38.0414083,-122.2608139,Monitoring,12.5,4,7,WB_CLEANUP,MW-16,MW-16
L10001821202-MW-24,0,AS,2/23/05,UG/L,ND,5,38.0409528,-122.2587722,Monitoring,22.04,13,9,WB_CLEANUP,MW-24,MW-24
L10001821202-MW-24,0,AS,2/23/05,UG/L,ND,5,38.0409528,-122.2587722,Monitoring,22.04,13,9,WB_CLEANUP,MW-24,MW-24
L10001821202-EEI-21,21,AS,2/23/05,UG/L,=,5,38.04012,-122.25685,Monitoring,14.21,5,10,WB_CLEANUP,EEI-21,EEI-21
L10001821202-MW-9R,41,AS,2/23/05,UG/L,=,5,38.0410944,-122.2609028,Monitoring,9.69,4,6,WB_CLEANUP,MW-9R,MW-9R
L10001821202-MW-27,72,AS,2/23/05,UG/L,=,5,38.04035,-122.25782,Monitoring,17.36,7,10.5,WB_CLEANUP,MW-27,MW-27
CA0707556_001_001,0,AS,3/22/05,UG/L,<,2,38.013138,-121.638138,Municipal,,0,0,DDW,CA0707556_001_001,3160 STONE ROAD WELL
CA0707556_002_002,0,AS,3/28/05,UG/L,<,2,38.010708,-121.625542,Municipal,,0,0,DDW,CA0707556_002_002,3810 STONE ROAD WELL
CA0710004_011_011,2,AS,3/30/05,UG/L,<,2,37.921402,-121.682991,Municipal,,350,80,DDW,CA0710004_011_011,WELL 12
CA0710004_024_024,2,AS,3/30/05,UG/L,<,2,37.955236,-121.687378,Municipal,,,,DDW,CA0710004_024_024,WELL 9
CA0710004_007_007,2,AS,3/30/05,UG/L,<,2,37.956026,-121.692561,Municipal,,225,90,DDW,CA0710004_007_007,WELL 7
CA0710004_010_010,2,AS,3/30/05,UG/L,<,2,37.924639,-121.685098,Municipal,,255,110,DDW,CA0710004_010_010,WELL 11
CA0710004_006_006,2,AS,3/30/05,UG/L,<,2,37.954899,-121.694414,Municipal,,190,60,DDW,CA0710004_006_006,WELL 6
CA0710004_012_012,2,AS,3/30/05,UG/L,<,2,37.929549,-121.685066,Municipal,,350,110,DDW,CA0710004_012_012,WELL 13
CA0710004_014_014,3,AS,3/30/05,UG/L,=,2,37.961722,-121.695086,Municipal,,0,30,DDW,CA0710004_014_014,WELL 14
CA0710004_009_009,6,AS,3/30/05,UG/L,=,2,37.92225,-121.706833,Municipal,,,,DDW,CA0710004_009_009,WELL 10A - IRRIGATION - AGRICULTURAL
